age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,priors_count.1,two_year_recid,in_minus_offense,out_minus_in,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M
26,0,0,0,3,3,0,88,1,False,True,True,False,False,False,False,False,True,False
24,0,1,1,3,3,1,245,14,False,True,False,False,True,False,False,False,True,False
33,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
29,0,0,0,2,2,0,0,1,False,True,True,False,False,False,False,False,True,False
24,0,0,0,3,3,1,236,100,True,False,True,False,False,False,False,False,True,False
19,0,0,1,1,1,1,112,5,False,True,False,False,True,False,False,False,True,False
36,0,0,0,2,2,0,0,1,False,True,False,False,True,False,False,False,False,True
24,0,0,0,0,0,0,1,0,True,False,False,False,True,False,False,False,True,False
34,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True
25,0,0,0,2,2,1,0,2,False,True,False,False,False,True,False,False,True,False
20,1,0,1,1,1,1,0,159,False,True,True,False,False,False,False,False,True,False
24,0,0,0,1,1,1,268,1,False,True,True,False,False,False,False,False,False,True
61,0,0,0,4,4,0,0,2,False,True,False,False,True,False,False,False,True,False
50,0,0,0,3,3,0,1,0,True,False,True,False,False,False,False,False,True,False
30,0,0,0,1,1,0,1,4,False,True,True,False,False,False,False,False,False,True
38,0,0,0,5,5,0,0,1,False,True,True,False,False,False,False,False,True,False
24,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
46,0,0,0,2,2,1,142,1,True,False,True,False,False,False,False,False,True,False
41,0,0,0,0,0,1,0,4,False,True,False,False,True,False,False,False,False,True
20,0,0,1,0,0,1,142,24,False,True,False,False,False,False,False,True,True,False
27,0,0,0,13,13,1,1067,0,False,True,True,False,False,False,False,False,False,True
26,0,0,0,1,1,1,0,13,False,True,True,False,False,False,False,False,False,True
29,0,0,0,3,3,1,0,1,False,True,True,False,False,False,False,False,True,False
52,0,0,0,6,6,1,0,2,False,True,False,False,True,False,False,False,True,False
28,0,0,0,1,1,1,158,22,False,True,False,False,True,False,False,False,True,False
55,0,0,0,5,5,1,0,119,False,True,True,False,False,False,False,False,True,False
26,1,1,0,10,10,1,463,0,False,True,True,False,False,False,False,False,True,False
28,0,0,0,5,5,0,0,1,False,True,True,False,False,False,False,False,True,False
63,0,0,0,2,2,0,198,5,False,True,False,False,True,False,False,False,True,False
42,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
23,1,2,2,6,6,0,167,22,False,True,True,False,False,False,False,False,True,False
54,0,0,0,28,28,1,56,2,False,True,True,False,False,False,False,False,True,False
35,0,0,1,8,8,1,15,7,False,True,True,False,False,False,False,False,True,False
24,1,0,0,6,6,1,0,3,True,False,True,False,False,False,False,False,True,False
54,0,0,0,2,2,0,0,1,False,True,True,False,False,False,False,False,False,True
58,0,0,0,12,12,1,0,4,False,True,True,False,False,False,False,False,False,True
23,0,0,1,1,1,1,150,1,False,True,False,False,True,False,False,False,False,True
35,0,0,0,1,1,0,0,1,False,True,True,False,False,False,False,False,False,True
20,0,0,0,1,1,1,80,1,False,True,True,False,False,False,False,False,True,False
51,0,0,0,0,0,0,0,35,False,True,False,False,True,False,False,False,True,False
24,0,0,0,0,0,0,1,1,False,True,False,False,False,True,False,False,True,False
37,0,0,0,3,3,0,0,7,False,True,False,False,True,False,False,False,True,False
47,0,0,0,3,3,0,0,1,False,True,False,False,True,False,False,False,True,False
34,0,0,0,4,4,1,0,1,False,True,False,False,True,False,False,False,True,False
56,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
34,0,0,0,4,4,1,165,1,False,True,False,False,False,True,False,False,True,False
59,0,0,0,1,1,1,299,6,False,True,False,False,True,False,False,False,True,False
35,0,0,0,0,0,0,0,101,False,True,False,True,False,False,False,False,True,False
58,0,0,0,1,1,0,0,10,False,True,False,False,False,True,False,False,True,False
29,0,0,0,2,2,0,0,1,False,True,False,False,False,True,False,False,False,True
24,0,0,1,6,6,1,655,1,True,False,False,False,True,False,False,False,True,False
21,0,0,4,2,2,1,0,9,False,True,False,False,True,False,False,False,False,True
50,0,0,0,5,5,1,0,11,False,True,False,True,False,False,False,False,True,False
26,0,0,0,1,1,0,0,1,False,True,True,False,False,False,False,False,True,False
30,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
29,0,0,0,0,0,1,67,9,False,True,False,False,True,False,False,False,False,True
54,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
29,0,0,0,4,4,1,0,8,False,True,True,False,False,False,False,False,True,False
59,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
38,0,0,0,0,0,0,1,1,False,True,True,False,False,False,False,False,True,False
27,0,0,0,1,1,1,357,6,False,True,False,False,True,False,False,False,False,True
26,0,0,0,7,7,1,145,1,False,True,False,False,False,True,False,False,True,False
52,0,0,0,20,20,0,105,3,False,True,False,False,False,True,False,False,True,False
66,0,0,0,33,33,1,1,14,False,True,True,False,False,False,False,False,True,False
27,0,0,0,2,2,0,1,0,False,True,False,False,True,False,False,False,True,False
51,0,0,0,1,1,0,509,0,False,True,False,False,True,False,False,False,False,True
35,0,0,0,1,1,0,0,74,False,True,False,False,True,False,False,False,True,False
52,0,0,0,4,4,0,0,1,False,True,False,False,True,False,False,False,False,True
48,0,0,0,12,12,0,0,1,False,True,False,False,False,False,False,True,True,False
26,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True
48,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
30,0,0,0,7,7,0,0,38,False,True,False,False,False,True,False,False,False,True
28,0,0,0,2,2,0,0,2,False,True,False,False,False,False,False,True,False,True
33,0,0,0,2,2,0,76,1,False,True,True,False,False,False,False,False,False,True
34,0,0,0,6,6,0,804,1,True,False,True,False,False,False,False,False,True,False
25,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,True
59,0,0,0,10,10,1,0,1,False,True,True,False,False,False,False,False,True,False
29,0,0,0,5,5,1,0,2,False,True,True,False,False,False,False,False,True,False
24,0,0,0,0,0,0,638,6,False,True,False,False,True,False,False,False,True,False
48,0,0,0,1,1,1,0,129,False,True,False,False,True,False,False,False,True,False
52,0,0,0,4,4,0,0,1,False,True,True,False,False,False,False,False,False,True
20,0,0,0,0,0,1,234,1,False,True,True,False,False,False,False,False,True,False
25,0,0,0,4,4,1,1,5,False,True,False,False,True,False,False,False,True,False
24,0,0,0,0,0,0,0,15,False,True,False,False,True,False,False,False,True,False
23,0,0,0,0,0,0,1104,1434,False,True,False,False,True,False,False,False,False,True
27,0,1,3,6,6,0,814,1,False,True,False,False,True,False,False,False,True,False
25,0,1,0,1,1,1,646,1,False,True,True,False,False,False,False,False,False,True
31,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,False
25,0,1,0,6,6,1,0,10,False,True,True,False,False,False,False,False,True,False
32,0,0,0,1,1,1,0,1,False,True,False,False,True,False,False,False,True,False
21,0,0,0,0,0,1,1,0,False,True,False,False,True,False,False,False,True,False
37,0,0,0,1,1,0,0,5,False,True,False,False,False,False,False,True,True,False
25,0,0,0,0,0,0,67,15,False,True,False,False,True,False,False,False,True,False
32,1,1,0,20,20,0,0,1,False,True,False,False,False,True,False,False,True,False
35,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,True,False
42,0,0,0,14,14,1,42,68,False,True,True,False,False,False,False,False,True,False
24,0,0,1,9,9,1,60,355,False,True,False,False,True,False,False,False,False,True
21,0,0,0,0,0,1,343,214,False,True,False,False,False,True,False,False,True,False
47,0,0,0,1,1,0,1,0,False,True,False,False,True,False,False,False,False,True
27,0,0,0,5,5,1,485,0,False,True,True,False,False,False,False,False,True,False
43,0,0,0,2,2,1,241,4,False,True,False,False,False,True,False,False,False,True
46,0,0,0,2,2,1,684,1,False,True,False,False,True,False,False,False,True,False
44,0,0,0,1,1,0,0,0,False,True,True,False,False,False,False,False,False,True
23,0,0,0,2,2,0,0,1,False,True,False,False,True,False,False,False,True,False
42,0,0,0,8,8,0,0,2,False,True,True,False,False,False,False,False,True,False
58,0,0,0,6,6,0,512,58,False,True,True,False,False,False,False,False,True,False
26,0,0,1,3,3,0,896,101,False,True,True,False,False,False,False,False,True,False
48,0,0,0,0,0,0,0,17,True,False,False,False,False,False,False,True,True,False
39,0,0,0,3,3,1,207,2,False,True,True,False,False,False,False,False,True,False
21,0,2,0,3,3,1,0,41,False,True,True,False,False,False,False,False,True,False
63,0,0,0,1,1,0,0,6,False,True,False,False,True,False,False,False,False,True
22,0,1,0,3,3,1,0,8,False,True,True,False,False,False,False,False,True,False
50,0,0,0,3,3,0,0,1,False,True,True,False,False,False,False,False,False,True
38,0,0,0,0,0,0,0,10,False,True,True,False,False,False,False,False,True,False
41,0,0,0,1,1,0,43,5,False,True,False,False,True,False,False,False,True,False
28,8,0,1,16,16,1,437,25,False,True,True,False,False,False,False,False,True,False
30,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True
23,0,0,0,1,1,0,303,36,False,True,True,False,False,False,False,False,True,False
25,0,0,0,2,2,1,0,11,False,True,False,False,True,False,False,False,True,False
40,0,0,0,5,5,0,753,9,False,True,False,False,True,False,False,False,True,False
24,0,0,0,8,8,0,0,0,False,True,False,False,False,True,False,False,True,False
27,0,0,0,5,5,1,0,64,False,True,True,False,False,False,False,False,False,True
44,0,0,0,11,11,0,0,180,False,True,False,False,True,False,False,False,False,True
35,0,0,0,6,6,1,0,48,True,False,True,False,False,False,False,False,True,False
42,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True
38,0,0,0,15,15,0,1,0,False,True,True,False,False,False,False,False,True,False
26,0,0,0,4,4,0,1,0,False,True,False,False,False,True,False,False,True,False
25,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True
64,0,0,0,1,1,0,1,8,False,True,False,False,False,True,False,False,True,False
49,0,0,0,2,2,1,138,1,True,False,False,False,True,False,False,False,False,True
50,0,0,0,5,5,1,7,26,False,True,False,False,True,False,False,False,True,False
66,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,False,False,True
46,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
30,0,0,1,5,5,1,173,1,False,True,True,False,False,False,False,False,True,False
22,0,0,0,0,0,0,1,0,True,False,False,False,True,False,False,False,False,True
23,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,False,True
30,0,0,0,0,0,1,668,11,False,True,False,False,False,False,False,True,False,True
31,0,0,0,0,0,0,1,1,False,True,False,False,False,True,False,False,False,True
31,0,0,0,1,1,0,0,1,False,True,False,False,False,False,False,True,True,False
25,0,0,0,0,0,0,893,3,False,True,True,False,False,False,False,False,False,True
21,0,0,0,0,0,0,0,2,True,False,False,False,True,False,False,False,True,False
27,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
20,0,0,0,0,0,1,201,1,False,True,False,False,False,True,False,False,False,True
32,0,0,0,1,1,0,0,0,False,True,False,False,False,True,False,False,True,False
24,0,0,1,0,0,0,0,1,True,False,False,False,True,False,False,False,True,False
20,1,0,0,1,1,0,0,1,False,True,True,False,False,False,False,False,True,False
31,0,0,0,3,3,1,663,1,False,True,True,False,False,False,False,False,False,True
27,0,0,0,3,3,1,187,1,False,True,True,False,False,False,False,False,False,True
40,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
22,0,0,0,11,11,1,31,1,False,True,True,False,False,False,False,False,True,False
38,0,0,0,1,1,0,0,1,True,False,True,False,False,False,False,False,True,False
36,0,0,0,1,1,1,419,59,False,True,False,False,False,True,False,False,False,True
30,0,0,0,1,1,0,56,10,False,True,True,False,False,False,False,False,False,True
27,0,0,0,6,6,1,0,1,False,True,False,False,True,False,False,False,True,False
59,0,0,0,0,0,0,1,0,True,False,False,False,True,False,False,False,False,True
37,0,0,0,2,2,0,0,1,False,True,False,False,True,False,False,False,False,True
28,0,0,0,5,5,1,0,1,False,True,True,False,False,False,False,False,False,True
38,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,True,False
22,0,0,1,0,0,1,551,41,False,True,True,False,False,False,False,False,True,False
25,0,0,0,4,4,1,0,32,False,True,True,False,False,False,False,False,True,False
51,0,0,0,0,0,0,1,0,False,True,False,False,True,False,False,False,False,True
29,0,0,0,2,2,1,86,25,False,True,False,False,True,False,False,False,False,True
28,0,0,0,10,10,0,69,8,False,True,True,False,False,False,False,False,True,False
55,0,0,0,9,9,1,0,8,False,True,True,False,False,False,False,False,False,True
23,0,0,0,3,3,0,39,53,True,False,False,False,True,False,False,False,True,False
22,0,0,0,0,0,0,0,8,True,False,True,False,False,False,False,False,False,True
19,0,0,0,2,2,1,28,48,True,False,False,False,True,False,False,False,True,False
31,0,0,0,1,1,0,1,0,False,True,True,False,False,False,False,False,False,True
29,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
61,0,0,0,15,15,1,65,1,False,True,True,False,False,False,False,False,True,False
31,0,0,0,0,0,0,552,5,False,True,False,False,False,True,False,False,False,True
20,0,1,1,4,4,1,0,109,False,True,True,False,False,False,False,False,True,False
26,0,0,0,3,3,1,588,0,False,True,False,False,True,False,False,False,True,False
27,0,0,0,5,5,0,0,1,False,True,False,False,True,False,False,False,False,True
25,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,True,False
23,0,2,0,3,3,1,-1,9,False,True,False,False,True,False,False,False,True,False
38,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,True,False
27,0,2,1,18,18,1,115,153,False,True,True,False,False,False,False,False,True,False
35,0,0,0,0,0,1,148,0,True,False,False,False,True,False,False,False,True,False
22,0,0,0,0,0,0,0,16,False,True,False,False,False,False,False,True,True,False
58,0,0,0,4,4,1,541,2,True,False,True,False,False,False,False,False,True,False
57,0,0,0,0,0,1,1,2,True,False,False,False,True,False,False,False,False,True
21,0,0,1,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
22,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,True,False
30,0,0,0,0,0,0,0,3,False,True,True,False,False,False,False,False,True,False
30,0,0,0,8,8,1,383,125,False,True,True,False,False,False,False,False,True,False
31,0,0,0,10,10,0,0,1,True,False,True,False,False,False,False,False,True,False
45,0,0,0,1,1,0,0,1,True,False,False,False,True,False,False,False,True,False
39,0,0,0,2,2,1,250,32,False,True,False,False,True,False,False,False,True,False
31,0,0,0,0,0,1,89,3,False,True,True,False,False,False,False,False,True,False
22,0,0,0,1,1,1,419,10,False,True,True,False,False,False,False,False,True,False
27,0,0,0,13,13,1,0,173,False,True,True,False,False,False,False,False,True,False
38,0,0,0,1,1,1,273,2,False,True,False,False,True,False,False,False,True,False
31,0,0,0,23,23,1,72,34,False,True,True,False,False,False,False,False,True,False
47,0,0,0,20,20,0,0,2,False,True,True,False,False,False,False,False,True,False
22,0,1,0,3,3,0,0,1,False,True,True,False,False,False,False,False,True,False
35,0,0,1,1,1,1,1502,75,False,True,True,False,False,False,False,False,False,True
23,0,0,0,2,2,1,301,42,False,True,False,False,False,True,False,False,False,True
65,0,0,0,2,2,1,541,40,False,True,True,False,False,False,False,False,False,True
35,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
33,0,0,0,0,0,0,552,160,True,False,True,False,False,False,False,False,True,False
53,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,False,True
52,0,0,0,0,0,0,0,2,False,True,False,False,False,True,False,False,True,False
21,0,0,0,0,0,0,273,14,False,True,True,False,False,False,False,False,True,False
37,0,0,0,11,11,0,771,12,False,True,True,False,False,False,False,False,True,False
30,0,0,0,4,4,1,26,7,False,True,False,False,False,False,False,True,False,True
54,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,True,True,False
31,0,0,0,0,0,0,1,0,True,False,True,False,False,False,False,False,False,True
59,0,0,0,2,2,0,426,29,True,False,False,False,True,False,False,False,True,False
27,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
36,0,0,0,0,0,1,0,1,False,True,True,False,False,False,False,False,False,True
46,0,0,0,17,17,1,0,6,False,True,True,False,False,False,False,False,True,False
22,0,0,1,3,3,0,0,323,False,True,True,False,False,False,False,False,True,False
28,0,0,0,0,0,0,365,1,True,False,False,False,True,False,False,False,False,True
34,0,0,1,15,15,1,275,101,True,False,False,False,True,False,False,False,True,False
29,0,0,0,7,7,1,226,14,False,True,False,False,False,True,False,False,True,False
23,0,0,1,2,2,1,133,22,False,True,True,False,False,False,False,False,False,True
27,0,0,0,3,3,0,473,1,False,True,True,False,False,False,False,False,True,False
